Iter  Part  GoF  Model_Output  
124  32   2.2495919E+01   2.2495919E+01  
124  33   3.0147233E-01   3.0147233E-01  
124  34   4.0391483E-01   4.0391483E-01  
124  35   1.5635562E+02   1.5635562E+02  
124  36   3.4893225E+00   3.4893225E+00  
124  37   2.7220145E-01   2.7220145E-01  
124  38   6.0930989E+00   6.0930989E+00  
124  39   3.1298083E-01   3.1298083E-01  
124  40   4.8392956E-01   4.8392956E-01  
125  1   2.8416003E-01   2.8416003E-01  
125  2   3.1020682E-01   3.1020682E-01  
125  3   2.1920226E+01   2.1920226E+01  
125  4   2.8422063E-01   2.8422063E-01  
125  5   1.5635562E+02   1.5635562E+02  
125  6   2.7220145E-01   2.7220145E-01  
125  7   2.7220145E-01   2.7220145E-01  
125  8   1.5635562E+02   1.5635562E+02  
125  9   3.3506244E+00   3.3506244E+00  
125  10   3.1364915E+00   3.1364915E+00  
125  11   1.2439450E+01   1.2439450E+01  
125  12   3.1003792E-01   3.1003792E-01  
125  13   3.5658380E-01   3.5658380E-01  
125  14   5.8843888E+00   5.8843888E+00  
125  15   3.7162681E-01   3.7162681E-01  
125  16   2.8497698E-01   2.8497698E-01  
125  17   2.9838837E-01   2.9838837E-01  
125  18   3.6359156E-01   3.6359156E-01  
125  19   3.2750248E+00   3.2750248E+00  
125  20   1.0763676E+01   1.0763676E+01  
125  21   3.3652871E-01   3.3652871E-01  
125  22   2.7220145E-01   2.7220145E-01  
125  23   5.1802219E+00   5.1802219E+00  
125  24   2.8906749E+00   2.8906749E+00  
125  25   3.4206041E-01   3.4206041E-01  
125  26   3.4828222E+00   3.4828222E+00  
125  27   2.9464369E-01   2.9464369E-01  
125  28   1.0407400E+01   1.0407400E+01  
125  29   3.8236052E-01   3.8236052E-01  
125  30   2.7220145E-01   2.7220145E-01  
125  31   4.8486039E-01   4.8486039E-01  
125  32   9.4413160E+00   9.4413160E+00  
125  33   3.0621100E-01   3.0621100E-01  
125  34   4.0253080E-01   4.0253080E-01  
125  35   1.5635562E+02   1.5635562E+02  
125  36   3.7516918E+00   3.7516918E+00  
125  37   2.7220145E-01   2.7220145E-01  
125  38   7.9312261E+00   7.9312261E+00  
125  39   3.3168607E-01   3.3168607E-01  
125  40   6.2070629E-01   6.2070629E-01  
126  1   2.8326292E-01   2.8326292E-01  
126  2   2.9464369E-01   2.9464369E-01  
126  3   1.9516611E+01   1.9516611E+01  
126  4   2.8422063E-01   2.8422063E-01  
126  5   1.5635562E+02   1.5635562E+02  
126  6   2.7220145E-01   2.7220145E-01  
126  7   2.7220145E-01   2.7220145E-01  
126  8   1.5605153E+01   1.5605153E+01  
126  9   3.1873747E+00   3.1873747E+00  
126  10   3.2956185E+00   3.2956185E+00  
126  11   1.2735519E+01   1.2735519E+01  
126  12   3.1530495E-01   3.1530495E-01  
126  13   3.5299366E-01   3.5299366E-01  
126  14   3.6978028E+00   3.6978028E+00  
126  15   3.3285341E-01   3.3285341E-01  
126  16   2.7386953E-01   2.7386953E-01  
126  17   3.0531713E-01   3.0531713E-01  
126  18   3.7290517E-01   3.7290517E-01  
126  19   1.5635562E+02   1.5635562E+02  
126  20   3.2775340E+00   3.2775340E+00  
126  21   3.5910123E-01   3.5910123E-01  
126  22   2.7220145E-01   2.7220145E-01  
126  23   2.7560869E+00   2.7560869E+00  
126  24   1.5635562E+02   1.5635562E+02  
126  25   3.4969749E-01   3.4969749E-01  
126  26   5.9025796E+00   5.9025796E+00  
126  27   2.7386953E-01   2.7386953E-01  
126  28   1.2186983E+01   1.2186983E+01  
126  29   3.3854456E-01   3.3854456E-01  
126  30   2.7220145E-01   2.7220145E-01  
126  31   4.1807012E-01   4.1807012E-01  
126  32   4.4480902E+00   4.4480902E+00  
126  33   2.8863010E-01   2.8863010E-01  
126  34   4.4396089E-01   4.4396089E-01  
126  35   1.5635562E+02   1.5635562E+02  
126  36   3.5355693E+00   3.5355693E+00  
126  37   2.7220145E-01   2.7220145E-01  
126  38   2.0426499E+01   2.0426499E+01  
126  39   3.6804311E-01   3.6804311E-01  
126  40   4.6754597E-01   4.6754597E-01  
127  1   2.7220145E-01   2.7220145E-01  
127  2   3.1003792E-01   3.1003792E-01  
127  3   1.9873453E+01   1.9873453E+01  
127  4   2.7220145E-01   2.7220145E-01  
127  5   4.3047836E+01   4.3047836E+01  
127  6   2.7220145E-01   2.7220145E-01  
127  7   2.7220145E-01   2.7220145E-01  
127  8   3.3422149E+00   3.3422149E+00  
127  9   6.7657622E+00   6.7657622E+00  
127  10   6.7988516E+00   6.7988516E+00  
127  11   6.9701907E+00   6.9701907E+00  
127  12   3.1003792E-01   3.1003792E-01  
127  13   3.5602701E-01   3.5602701E-01  
127  14   1.1669135E+01   1.1669135E+01  
127  15   3.0514411E-01   3.0514411E-01  
127  16   2.9464369E-01   2.9464369E-01  
127  17   4.4058390E-01   4.4058390E-01  
127  18   3.7410092E-01   3.7410092E-01  
127  19   1.5635562E+02   1.5635562E+02  
127  20   3.8918871E+00   3.8918871E+00  
127  21   3.6946466E-01   3.6946466E-01  
127  22   2.7220145E-01   2.7220145E-01  
127  23   1.5604739E+01   1.5604739E+01  
127  24   2.1926301E+01   2.1926301E+01  
127  25   3.2964400E-01   3.2964400E-01  
127  26   2.9704607E+00   2.9704607E+00  
127  27   2.7226051E-01   2.7226051E-01  
127  28   1.2327364E+01   1.2327364E+01  
127  29   4.0212495E-01   4.0212495E-01  
127  30   2.7220145E-01   2.7220145E-01  
127  31   3.4499345E-01   3.4499345E-01  
127  32   4.6401877E+00   4.6401877E+00  
127  33   2.8942199E-01   2.8942199E-01  
127  34   4.5732954E-01   4.5732954E-01  
127  35   4.1002469E+01   4.1002469E+01  
127  36   9.9968568E+00   9.9968568E+00  
127  37   2.8016604E-01   2.8016604E-01  
127  38   3.5764960E+00   3.5764960E+00  
127  39   3.7612771E-01   3.7612771E-01  
127  40   4.2020681E-01   4.2020681E-01  
128  1   3.0053265E-01   3.0053265E-01  
128  2   3.1003792E-01   3.1003792E-01  
128  3   4.6886276E+00   4.6886276E+00  
128  4   2.7220145E-01   2.7220145E-01  
128  5   9.1008162E+01   9.1008162E+01  
128  6   2.7220145E-01   2.7220145E-01  
128  7   2.7220145E-01   2.7220145E-01  
128  8   6.5620471E+00   6.5620471E+00  
128  9   7.7523226E+00   7.7523226E+00  
128  10   2.0397171E+01   2.0397171E+01  
128  11   3.1542592E+00   3.1542592E+00  
128  12   3.0521521E-01   3.0521521E-01  
128  13   3.8334837E-01   3.8334837E-01  
128  14   1.2690594E+01   1.2690594E+01  
128  15   2.9921341E-01   2.9921341E-01  
128  16   3.1003792E-01   3.1003792E-01  
128  17   4.0646621E-01   4.0646621E-01  
128  18   3.0875301E-01   3.0875301E-01  
128  19   1.5635562E+02   1.5635562E+02  
128  20   4.1002337E+01   4.1002337E+01  
128  21   3.7101418E-01   3.7101418E-01  
128  22   2.7220145E-01   2.7220145E-01  
128  23   4.0245411E+00   4.0245411E+00  
128  24   3.5047950E+01   3.5047950E+01  
128  25   3.8729754E-01   3.8729754E-01  
128  26   3.7242366E+00   3.7242366E+00  
128  27   2.8863010E-01   2.8863010E-01  
128  28   1.3292052E+01   1.3292052E+01  
128  29   3.9909535E-01   3.9909535E-01  
128  30   2.7220145E-01   2.7220145E-01  
128  31   3.2712216E-01   3.2712216E-01  
128  32   3.4399470E+00   3.4399470E+00  
128  33   2.8139111E-01   2.8139111E-01  
128  34   4.5888356E-01   4.5888356E-01  
128  35   3.3249207E+00   3.3249207E+00  
128  36   1.5603498E+01   1.5603498E+01  
128  37   2.9986776E-01   2.9986776E-01  
128  38   1.5635562E+02   1.5635562E+02  
128  39   3.9233613E-01   3.9233613E-01  
128  40   4.4911409E-01   4.4911409E-01  
129  1   3.0053265E-01   3.0053265E-01  
129  2   3.1770467E-01   3.1770467E-01  
129  3   2.7824526E+00   2.7824526E+00  
129  4   2.7220145E-01   2.7220145E-01  
129  5   1.8183878E+01   1.8183878E+01  
129  6   2.7220145E-01   2.7220145E-01  
129  7   2.7220145E-01   2.7220145E-01  
129  8   8.9814084E+00   8.9814084E+00  
129  9   3.0175721E+00   3.0175721E+00  
129  10   1.1560516E+01   1.1560516E+01  
129  11   6.1180580E+00   6.1180580E+00  
129  12   2.8761672E-01   2.8761672E-01  
129  13   3.2361683E-01   3.2361683E-01  
129  14   5.2263405E+00   5.2263405E+00  
129  15   3.1449741E-01   3.1449741E-01  
129  16   3.0315837E-01   3.0315837E-01  
129  17   4.0502450E-01   4.0502450E-01  
129  18   2.9367906E-01   2.9367906E-01  
129  19   4.7498697E+00   4.7498697E+00  
129  20   1.3916512E+01   1.3916512E+01  
129  21   3.5406075E-01   3.5406075E-01  
129  22   2.7220145E-01   2.7220145E-01  
129  23   8.5999659E+00   8.5999659E+00  
129  24   1.5635562E+02   1.5635562E+02  
129  25   3.9233613E-01   3.9233613E-01  
129  26   3.8197070E+00   3.8197070E+00  
129  27   2.7226051E-01   2.7226051E-01  
129  28   8.1099775E+00   8.1099775E+00  
129  29   3.4535791E-01   3.4535791E-01  
129  30   2.7220145E-01   2.7220145E-01  
129  31   3.2569354E-01   3.2569354E-01  
129  32   1.1590915E+01   1.1590915E+01  
129  33   2.8036048E-01   2.8036048E-01  
129  34   5.2851152E-01   5.2851152E-01  
129  35   4.1797273E+00   4.1797273E+00  
129  36   2.4304051E+01   2.4304051E+01  
129  37   2.9017075E-01   2.9017075E-01  
129  38   1.4661684E+01   1.4661684E+01  
129  39   3.0278997E-01   3.0278997E-01  
129  40   6.0125679E-01   6.0125679E-01  
130  1   3.0053265E-01   3.0053265E-01  
130  2   2.9443596E-01   2.9443596E-01  
130  3   1.3908038E+01   1.3908038E+01  
130  4   2.7220145E-01   2.7220145E-01  
130  5   4.7667311E+00   4.7667311E+00  
130  6   2.7220145E-01   2.7220145E-01  
130  7   2.7220145E-01   2.7220145E-01  
130  8   7.6316119E+00   7.6316119E+00  
130  9   3.9323934E+00   3.9323934E+00  
130  10   1.0934224E+01   1.0934224E+01  
130  11   5.8220831E+00   5.8220831E+00  
130  12   3.0896542E-01   3.0896542E-01  
130  13   2.9219505E-01   2.9219505E-01  
130  14   4.4788079E+01   4.4788079E+01  
130  15   2.9958974E-01   2.9958974E-01  
130  16   3.0315837E-01   3.0315837E-01  
130  17   4.3183566E-01   4.3183566E-01  
130  18   2.9798884E-01   2.9798884E-01  
130  19   4.8390826E+00   4.8390826E+00  
130  20   3.5230588E+00   3.5230588E+00  
130  21   2.9364002E-01   2.9364002E-01  
130  22   2.7220145E-01   2.7220145E-01  
130  23   2.2147401E+01   2.2147401E+01  
130  24   1.5635562E+02   1.5635562E+02  
130  25   3.9233613E-01   3.9233613E-01  
130  26   6.4638581E+00   6.4638581E+00  
130  27   2.7220145E-01   2.7220145E-01  
130  28   3.2903005E+00   3.2903005E+00  
130  29   3.9693910E-01   3.9693910E-01  
130  30   2.9017075E-01   2.9017075E-01  
130  31   3.4593114E-01   3.4593114E-01  
130  32   5.1154630E+00   5.1154630E+00  
130  33   2.9146281E-01   2.9146281E-01  
130  34   4.2067730E-01   4.2067730E-01  
130  35   9.7760302E+00   9.7760302E+00  
130  36   8.9523132E+00   8.9523132E+00  
130  37   2.9017075E-01   2.9017075E-01  
130  38   1.5635562E+02   1.5635562E+02  
130  39   2.8877261E-01   2.8877261E-01  
130  40   5.8198171E-01   5.8198171E-01  
131  1   2.7220145E-01   2.7220145E-01  
131  2   2.9443596E-01   2.9443596E-01  
131  3   5.6208682E+00   5.6208682E+00  
131  4   2.9017075E-01   2.9017075E-01  
131  5   1.5410085E+01   1.5410085E+01  
131  6   2.7220145E-01   2.7220145E-01  
131  7   2.7220145E-01   2.7220145E-01  
131  8   1.4833239E+01   1.4833239E+01  
131  9   3.4787159E+00   3.4787159E+00  
131  10   3.7436999E+00   3.7436999E+00  
131  11   2.8858237E+00   2.8858237E+00  
131  12   3.0896542E-01   3.0896542E-01  
131  13   3.2526802E-01   3.2526802E-01  
131  14   8.7920123E+01   8.7920123E+01  
131  15   3.2404432E-01   3.2404432E-01  
131  16   3.0577457E-01   3.0577457E-01  
131  17   3.8817613E-01   3.8817613E-01  
131  18   3.6963036E-01   3.6963036E-01  
131  19   9.5085910E+00   9.5085910E+00  
131  20   6.5325101E+00   6.5325101E+00  
131  21   2.8942199E-01   2.8942199E-01  
131  22   2.7220145E-01   2.7220145E-01  
131  23   1.3805942E+01   1.3805942E+01  
131  24   6.8309554E+00   6.8309554E+00  
131  25   3.9233613E-01   3.9233613E-01  
131  26   8.5556785E+00   8.5556785E+00  
131  27   2.7220145E-01   2.7220145E-01  
131  28   3.7357747E+00   3.7357747E+00  
131  29   3.4399812E-01   3.4399812E-01  
131  30   2.9043944E-01   2.9043944E-01  
131  31   3.2875723E-01   3.2875723E-01  
131  32   3.9089345E+00   3.9089345E+00  
131  33   2.7386953E-01   2.7386953E-01  
131  34   4.4303325E-01   4.4303325E-01  
131  35   8.2511015E+00   8.2511015E+00  
131  36   5.3927363E+00   5.3927363E+00  
131  37   2.7220145E-01   2.7220145E-01  
131  38   1.5635562E+02   1.5635562E+02  
131  39   3.4705984E-01   3.4705984E-01  
131  40   4.8347027E-01   4.8347027E-01  
132  1   2.7220145E-01   2.7220145E-01  
132  2   2.9443596E-01   2.9443596E-01  
132  3   4.3838706E+00   4.3838706E+00  
132  4   2.9017075E-01   2.9017075E-01  
132  5   2.2753303E+01   2.2753303E+01  
132  6   2.7386953E-01   2.7386953E-01  
132  7   2.7386953E-01   2.7386953E-01  
132  8   1.0796270E+01   1.0796270E+01  
132  9   3.2537600E+00   3.2537600E+00  
132  10   1.4665315E+01   1.4665315E+01  
132  11   3.1401249E+00   3.1401249E+00  
132  12   2.9017075E-01   2.9017075E-01  
132  13   3.5292280E-01   3.5292280E-01  
132  14   1.5605167E+01   1.5605167E+01  
132  15   3.3818763E-01   3.3818763E-01  
132  16   2.8497698E-01   2.8497698E-01  
132  17   3.6822614E-01   3.6822614E-01  
132  18   3.1298083E-01   3.1298083E-01  
132  19   2.1186543E+01   2.1186543E+01  
132  20   1.4871954E+01   1.4871954E+01  
132  21   2.8942199E-01   2.8942199E-01  
132  22   2.7220145E-01   2.7220145E-01  
132  23   9.4500638E+00   9.4500638E+00  
132  24   1.5635562E+02   1.5635562E+02  
132  25   3.7410092E-01   3.7410092E-01  
132  26   3.4543066E+00   3.4543066E+00  
132  27   2.7386953E-01   2.7386953E-01  
132  28   1.4661201E+01   1.4661201E+01  
132  29   4.1004889E-01   4.1004889E-01  
132  30   2.7220145E-01   2.7220145E-01  
132  31   3.3296075E-01   3.3296075E-01  
132  32   7.7379203E+00   7.7379203E+00  
132  33   2.7386953E-01   2.7386953E-01  
132  34   3.7853654E-01   3.7853654E-01  
132  35   1.2997254E+01   1.2997254E+01  
132  36   5.0280551E+00   5.0280551E+00  
132  37   2.7220145E-01   2.7220145E-01  
132  38   1.5294049E+01   1.5294049E+01  
132  39   3.4705984E-01   3.4705984E-01  
132  40   6.6729347E-01   6.6729347E-01  
133  1   2.7220145E-01   2.7220145E-01  
133  2   2.9464369E-01   2.9464369E-01  
133  3   3.3933382E+00   3.3933382E+00  
133  4   2.9017075E-01   2.9017075E-01  
133  5   9.7229516E+00   9.7229516E+00  
133  6   2.7386953E-01   2.7386953E-01  
133  7   2.7386953E-01   2.7386953E-01  
133  8   1.4263693E+01   1.4263693E+01  
133  9   1.1200795E+01   1.1200795E+01  
133  10   1.5635562E+02   1.5635562E+02  
133  11   2.9307445E+00   2.9307445E+00  
133  12   2.7220145E-01   2.7220145E-01  
133  13   3.5292280E-01   3.5292280E-01  
133  14   4.3363253E+00   4.3363253E+00  
133  15   3.5044785E-01   3.5044785E-01  
133  16   2.8497698E-01   2.8497698E-01  
133  17   3.7834447E-01   3.7834447E-01  
133  18   2.9511882E-01   2.9511882E-01  
133  19   1.9040013E+01   1.9040013E+01  
133  20   1.4624196E+01   1.4624196E+01  
133  21   3.0395051E-01   3.0395051E-01  
133  22   2.7220145E-01   2.7220145E-01  
133  23   5.6150856E+00   5.6150856E+00  
133  24   1.5635562E+02   1.5635562E+02  
133  25   3.0493425E-01   3.0493425E-01  
133  26   3.9056744E+00   3.9056744E+00  
133  27   2.7386953E-01   2.7386953E-01  
133  28   8.0902511E+00   8.0902511E+00  
133  29   3.5784163E-01   3.5784163E-01  
133  30   2.7220145E-01   2.7220145E-01  
133  31   2.9146281E-01   2.9146281E-01  
133  32   9.1133169E+00   9.1133169E+00  
133  33   2.8967962E-01   2.8967962E-01  
133  34   3.1463401E-01   3.1463401E-01  
133  35   2.7055249E+01   2.7055249E+01  
133  36   5.3876516E+00   5.3876516E+00  
133  37   2.7220145E-01   2.7220145E-01  
133  38   7.5089034E+00   7.5089034E+00  
133  39   2.9146281E-01   2.9146281E-01  
133  40   5.6843143E-01   5.6843143E-01  
134  1   2.7386953E-01   2.7386953E-01  
134  2   2.9464369E-01   2.9464369E-01  
134  3   6.9556474E+00   6.9556474E+00  
134  4   2.7220145E-01   2.7220145E-01  
134  5   3.1212900E+00   3.1212900E+00  
134  6   2.7386953E-01   2.7386953E-01  
134  7   2.7386953E-01   2.7386953E-01  
134  8   3.3240690E+00   3.3240690E+00  
134  9   4.5032900E+00   4.5032900E+00  
134  10   4.0716869E+01   4.0716869E+01  
134  11   5.8405054E+00   5.8405054E+00  
134  12   2.7220145E-01   2.7220145E-01  
134  13   3.5406075E-01   3.5406075E-01  
134  14   6.7776410E+00   6.7776410E+00  
134  15   3.6567369E-01   3.6567369E-01  
134  16   2.7386953E-01   2.7386953E-01  
134  17   4.0086631E-01   4.0086631E-01  
134  18   2.8279626E-01   2.8279626E-01  
134  19   2.1531864E+01   2.1531864E+01  
134  20   6.5586442E+00   6.5586442E+00  
134  21   3.0212324E-01   3.0212324E-01  
134  22   2.7220145E-01   2.7220145E-01  
134  23   1.5635562E+02   1.5635562E+02  
134  24   1.5635562E+02   1.5635562E+02  
134  25   2.9685651E-01   2.9685651E-01  
134  26   4.0873677E+00   4.0873677E+00  
134  27   2.7386953E-01   2.7386953E-01  
134  28   1.5635562E+02   1.5635562E+02  
134  29   3.4901807E-01   3.4901807E-01  
134  30   2.7220145E-01   2.7220145E-01  
134  31   3.5745648E-01   3.5745648E-01  
134  32   4.1231283E+00   4.1231283E+00  
134  33   2.9464369E-01   2.9464369E-01  
134  34   4.5907033E-01   4.5907033E-01  
134  35   3.4899888E+01   3.4899888E+01  
134  36   3.4481023E+00   3.4481023E+00  
134  37   2.7220145E-01   2.7220145E-01  
134  38   2.2006191E+01   2.2006191E+01  
134  39   2.9146281E-01   2.9146281E-01  
134  40   3.9811448E-01   3.9811448E-01  
135  1   2.7226051E-01   2.7226051E-01  
135  2   3.1530495E-01   3.1530495E-01  
135  3   1.4749026E+01   1.4749026E+01  
135  4   2.7220145E-01   2.7220145E-01  
135  5   8.7918087E+01   8.7918087E+01  
135  6   2.7220145E-01   2.7220145E-01  
135  7   2.7220145E-01   2.7220145E-01  
135  8   1.5635562E+02   1.5635562E+02  
135  9   4.3134402E+00   4.3134402E+00  
135  10   5.2839064E+00   5.2839064E+00  
135  11   6.5121601E+00   6.5121601E+00  
135  12   2.7220145E-01   2.7220145E-01  
135  13   3.6074342E-01   3.6074342E-01  
135  14   7.4887500E+00   7.4887500E+00  
135  15   3.4552443E-01   3.4552443E-01  
135  16   2.9464369E-01   2.9464369E-01  
135  17   3.8915495E-01   3.8915495E-01  
135  18   2.8942199E-01   2.8942199E-01  
135  19   4.9126934E+00   4.9126934E+00  
135  20   6.0034248E+00   6.0034248E+00  
135  21   2.8139111E-01   2.8139111E-01  
135  22   2.7220145E-01   2.7220145E-01  
135  23   1.5635562E+02   1.5635562E+02  
135  24   1.5635562E+02   1.5635562E+02  
135  25   3.1512073E-01   3.1512073E-01  
135  26   3.3524497E+00   3.3524497E+00  
135  27   2.7220145E-01   2.7220145E-01  
135  28   2.0972560E+01   2.0972560E+01  
135  29   3.5683657E-01   3.5683657E-01  
135  30   2.7220145E-01   2.7220145E-01  
135  31   3.4851910E-01   3.4851910E-01  
135  32   6.9374763E+00   6.9374763E+00  
135  33   2.7220145E-01   2.7220145E-01  
135  34   5.3619053E-01   5.3619053E-01  
135  35   1.5635562E+02   1.5635562E+02  
135  36   1.5635562E+02   1.5635562E+02  
135  37   2.7220145E-01   2.7220145E-01  
135  38   2.5007186E+01   2.5007186E+01  
135  39   2.8942199E-01   2.8942199E-01  
135  40   5.4234306E-01   5.4234306E-01  
136  1   2.8657344E-01   2.8657344E-01  
136  2   3.0521521E-01   3.0521521E-01  
136  3   1.3594603E+01   1.3594603E+01  
136  4   2.7220145E-01   2.7220145E-01  
136  5   1.5635562E+02   1.5635562E+02  
136  6   2.7220145E-01   2.7220145E-01  
136  7   2.7220145E-01   2.7220145E-01  
136  8   1.5635562E+02   1.5635562E+02  
136  9   3.1708960E+00   3.1708960E+00  
136  10   1.1954847E+01   1.1954847E+01  
136  11   6.5565834E+00   6.5565834E+00  
136  12   2.7220145E-01   2.7220145E-01  
136  13   4.2179828E-01   4.2179828E-01  
136  14   3.4133829E+00   3.4133829E+00  
136  15   2.8497698E-01   2.8497698E-01  
136  16   2.9464369E-01   2.9464369E-01  
136  17   4.6948632E-01   4.6948632E-01  
136  18   3.0493625E-01   3.0493625E-01  
136  19   8.1262128E+00   8.1262128E+00  
136  20   1.0492153E+01   1.0492153E+01  
136  21   2.8139111E-01   2.8139111E-01  
136  22   2.7220145E-01   2.7220145E-01  
